compound_id,rel_log2,abs_log2,fe_cmax_rel,fe_cmax_abs,fe_auc_rel,fe_auc_abs,delta_tmax,time_within_2fold,cmax_within_2fold,auc_within_2fold,time_within_3fold,cmax_within_3fold,auc_within_3fold,time_within_5fold,cmax_within_5fold,auc_within_5fold,time_within_10fold,cmax_within_10fold,auc_within_10fold
413,1.9188455382663958,2.521826041665743,-3.5712549360219126,3.5712549360219126,0.5911927376554369,0.5911927376554369,0.5803571000000001,0.08333333333333333,0.0,1.0,0.18333333333333332,0.0,1.0,0.3333333333333333,0.0,1.0,0.8,0.0,1.0
471,-0.7213221970504339,0.7777116441260965,-2.025586459828439,2.025586459828439,-0.7752246996430601,0.7752246996430601,1.9366408000000002,0.75,0.0,1.0,0.875,0.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0
488,0.24291247582480427,0.7538592565743389,-0.6830753557971788,0.6830753557971788,0.6925909789811496,0.6925909789811496,0.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,0.9444444444444444,1.0,1.0
637,0.9303664792567157,0.9303664792567157,0.07405964413187699,0.07405964413187699,0.8236129422619419,0.8236129422619419,0.0,0.6666666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
674,0.9073384635870847,1.220063583697503,-0.7828163868357192,0.7828163868357192,1.2115785026992176,1.2115785026992176,0.0,0.42857142857142855,1.0,0.0,0.7857142857142857,1.0,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,1.0
703,0.4515311974196673,1.286977615128249,-1.6481406019391223,1.6481406019391223,0.6180051635988526,0.6180051635988526,-0.05542730000000001,0.5294117647058824,0.0,1.0,0.7058823529411765,0.0,1.0,0.8235294117647058,1.0,1.0,0.9411764705882353,1.0,1.0
739,-0.25900789729995005,0.3592889508985955,-0.9316471395980939,0.9316471395980939,-0.46676242272595614,0.46676242272595614,-0.1002012,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
781,0.34041638729116014,0.8636857735250704,-1.23330312536868,1.23330312536868,0.007392315046088148,0.007392315046088148,0.0,0.625,0.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
787,-2.2802705796822704,2.2802705796822704,-2.176256325363972,2.176256325363972,-1.8798645929261162,1.8798645929261162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,1.0,0.9090909090909091,1.0,1.0
800,0.9157356489931376,0.9157356489931376,0.3539606808619437,0.3539606808619437,1.0620441944608887,1.0620441944608887,0.0,0.5555555555555556,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
811,-0.21850193024576486,1.3171086335413933,-2.1546028127980654,2.1546028127980654,0.022641586207548327,0.022641586207548327,0.0,0.38461538461538464,0.0,1.0,0.5384615384615384,0.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0
832,-0.7258299303584561,2.2572828284069435,-2.8252419854799897,2.8252419854799897,-1.455448715229285,1.455448715229285,-0.09469699999999999,0.2,0.0,0.0,0.6,0.0,1.0,0.7333333333333333,0.0,1.0,0.9333333333333333,1.0,1.0
875,-0.48689424240952817,0.48689424240952817,-1.040204354009816,1.040204354009816,-0.4794461248284259,0.4794461248284259,0.0,0.9333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
907,-0.22415844186656475,0.4937024566093811,-0.5803761960330709,0.5803761960330709,-0.41778245283419896,0.41778245283419896,0.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
938,2.216055065523348,2.216055065523348,0.9093399223976705,0.9093399223976705,2.2185085491604375,2.2185085491604375,0.3077496,0.10526315789473684,1.0,0.0,0.15789473684210525,1.0,0.0,0.3684210526315789,1.0,1.0,1.0,1.0,1.0
963,1.2393168915709842,1.2614384609736824,-0.0884862776107925,0.0884862776107925,1.2463275295869802,1.2463275295869802,0.0,0.25,1.0,0.0,0.75,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0
967,-0.9203776395399753,0.9203776395399753,-0.9625685518767997,0.9625685518767997,-1.0473570712282236,1.0473570712282236,0.0,0.7272727272727273,1.0,0.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
973,-0.8005092463363034,0.8005092463363034,-1.1045802466379169,1.1045802466379169,-0.9550795707671077,0.9550795707671077,0.0,0.7333333333333333,0.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1001,-0.22542684653655817,0.44088805216812305,-0.6811768053866545,0.6811768053866545,0.0303559998861522,0.0303559998861522,0.609375,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1009,1.1252409137398978,1.2926559711059138,-0.6696602294640635,0.6696602294640635,1.0097471788233023,1.0097471788233023,0.0,0.375,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1018,-1.6844477813124323,1.6844477813124323,-0.7844457793073387,0.7844457793073387,-1.4771877562134286,1.4771877562134286,0.0,0.2857142857142857,1.0,0.0,0.42857142857142855,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
1041,0.3783028878651702,0.5500206317998221,0.12096481862359669,0.12096481862359669,0.5183329315973502,0.5183329315973502,0.12578619999999985,0.8333333333333334,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1094,-1.9167801773158368,1.9167801773158368,-2.4523667548364347,2.4523667548364347,-1.9560834821090056,1.9560834821090056,-0.5825302,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,1.0,1.0,1.0,1.0
1095,-0.48743682979381103,2.7719745864156327,1.717752178630725,1.717752178630725,1.7174490018023774,1.7174490018023774,1.0781671,0.18421052631578946,0.0,0.0,0.34210526315789475,0.0,0.0,0.631578947368421,1.0,1.0,0.8421052631578947,1.0,1.0
1197,0.48159352698792385,0.9888242331465775,-1.4106817613467806,1.4106817613467806,0.3576444118355429,0.3576444118355429,0.0,0.45454545454545453,0.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1245,-0.568684146903389,1.4149299346801274,-2.3783112197764917,2.3783112197764917,-0.6112282087580669,0.6112282087580669,0.49817980000000006,0.2857142857142857,0.0,1.0,0.6428571428571429,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0
1293,-3.0490204050459844,3.0490204050459844,-4.596235707844446,4.596235707844446,-2.974172815412234,2.974172815412234,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.0,1.0
1300,1.6409025212658392,1.6409025212658392,0.05987009373108164,0.05987009373108164,1.8268009306179225,1.8268009306179225,0.0,0.2,1.0,0.0,0.4666666666666667,1.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0
1319,1.9802896857780392,2.4144715687642755,0.1735009218427464,0.1735009218427464,2.6222506187656744,2.6222506187656744,0.7460123000000001,0.1875,1.0,0.0,0.375,1.0,0.0,0.5,1.0,0.0,0.625,1.0,1.0
1323,-2.0083863856573467,2.1104482854261803,-3.2538909494511783,3.2538909494511783,-2.2031911021849764,2.2031911021849764,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0
1341,2.050982457411584,2.050982457411584,0.8483846104632535,0.8483846104632535,2.0023474002821957,2.0023474002821957,-0.06967260000000008,0.29411764705882354,1.0,0.0,0.35294117647058826,1.0,0.0,0.5294117647058824,1.0,1.0,0.8235294117647058,1.0,1.0
