compound_id,rel_log2,abs_log2,fe_cmax_rel,fe_cmax_abs,fe_auc_rel,fe_auc_abs,delta_tmax,time_within_2fold,cmax_within_2fold,auc_within_2fold,time_within_3fold,cmax_within_3fold,auc_within_3fold,time_within_5fold,cmax_within_5fold,auc_within_5fold,time_within_10fold,cmax_within_10fold,auc_within_10fold
967,0.10163093119269759,0.17659327916388087,-0.30881165972333674,0.30881165972333674,0.21801355893886148,0.21801355893886148,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
973,0.18839507901061883,0.22887594411939186,-0.28379893642455833,0.28379893642455833,0.2323221912087898,0.2323221912087898,0.0,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1001,0.5905552510702483,0.5905552510702483,0.50390979572672,0.50390979572672,0.6259540970124944,0.6259540970124944,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1009,-0.7060555229973852,0.8425201493206568,-0.7019596834984229,0.7019596834984229,-0.10889350565993218,0.10889350565993218,0.0,0.75,1.0,1.0,0.75,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0
1018,0.26619303671093214,0.26619303671093214,0.15244426902585836,0.15244426902585836,0.28311444967987215,0.28311444967987215,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1041,-0.18332749938399756,0.2585707503754355,0.22539143458246363,0.22539143458246363,-0.13938018931591623,0.13938018931591623,0.12578619999999985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1094,0.009992975990315654,0.5891805051173419,0.6305974820968828,0.6305974820968828,-0.04080998639453932,0.04080998639453932,-0.5825302,0.7777777777777778,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1095,-0.3094137408268769,0.6283654021703043,0.16894233646419066,0.16894233646419066,0.09380933754831736,0.09380933754831736,0.6469003,0.7631578947368421,1.0,1.0,0.868421052631579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1197,-0.17761489983828238,0.3467473697650066,-0.586577872000767,0.586577872000767,-0.2745848638541193,0.2745848638541193,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1245,0.5895263453866686,0.7407051147202088,-0.310395758578083,0.310395758578083,0.4362484905508334,0.4362484905508334,0.49817980000000006,0.7142857142857143,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1293,-1.5180986140742216,1.5180986140742216,-2.4629664807125535,2.4629664807125535,-1.5185907260572753,1.5185907260572753,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.9166666666666666,0.0,1.0,1.0,1.0,1.0
1300,0.5965929437385509,0.6372761236735696,0.7410430507373416,0.7410430507373416,0.642913275427521,0.642913275427521,0.0,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1319,-0.09666484986761799,0.2729787129939347,0.07759305286556546,0.07759305286556546,-0.008832777596011622,0.008832777596011622,0.4973415,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1323,0.46455747495014005,0.743416204534035,-0.8602093198872969,0.8602093198872969,0.2595058402730834,0.2595058402730834,0.0,0.8125,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0
1341,0.4211292870085406,0.49421829171130355,0.37723150271169675,0.37723150271169675,0.5195494596178936,0.5195494596178936,-0.06967260000000008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
