PUBCHEM_CID,Actual,Predicted,Dataset
2626,-0.719195919,-0.695773268253081,lgFu_train
2628,-0.738737131,-0.652687429831991,lgFu_train
2635,-0.221848742,-0.5276981796857759,lgFu_train
2638,-0.209363038,-0.31046492295715067,lgFu_train
2645,-0.148741657,-0.3607642164273106,lgFu_train
2646,-0.21944268,-0.23138374420356494,lgFu_train
2650,-0.089175568,-0.2917402608424153,lgFu_train
2654,-0.455931962,-0.3258476294088982,lgFu_train
2657,-1.259637311,-0.6034692544847401,lgFu_train
2659,-0.207608308,-0.30476998866156463,lgFu_train
2662,-1.74878644,-1.1213551447238543,lgFu_train
2663,-0.124938737,-0.3669885056844991,lgFu_train
2678,-1.15490196,-1.305420373758165,lgFu_train
2691,-0.376647318,-0.8290419967375098,lgFu_train
2717,-0.301029996,-0.20825289452443085,lgFu_train
2719,-0.332547047,-0.6772649285522603,lgFu_train
2720,-0.522878738,-0.5560392997930311,lgFu_train
2725,-0.424812155,-0.5265569851516853,lgFu_train
2726,-1.408935393,-1.4656256546421635,lgFu_train
2727,-1.522878745,-1.1483267243971171,lgFu_train
2728,-1.367542708,-1.3451488276545143,lgFu_train
2729,-2.0,-1.7792269902539988,lgFu_train
2730,-2.100621237,-2.3340445583496994,lgFu_train
2735,-0.455931956,-1.7453677179613758,lgFu_train
2747,-0.301029996,-0.8055639206531755,lgFu_train
2749,-1.346787486,-1.2035492071588776,lgFu_train
2751,-0.124938737,-0.36678204758708105,lgFu_train
2754,-1.425968732,-1.795438872896487,lgFu_train
2763,-1.301029987,-2.174016837545512,lgFu_train
2769,-1.698970004,-1.3648098215428155,lgFu_train
2771,-0.744727495,-0.7316114647023702,lgFu_train
2789,-0.778151251,-0.9215648810593599,lgFu_train
2797,-1.698970004,-1.8106278996122265,lgFu_train
2803,-0.15490196,-0.37437063592621,lgFu_train
2804,-0.301029996,-0.4511873068072443,lgFu_train
2809,-1.045757481,-1.350261940833875,lgFu_train
2811,-2.0,-1.5884216058972211,lgFu_train
2814,-1.301029987,-1.190133034162551,lgFu_train
2825,-0.193820028,-0.45557614133756325,lgFu_train
2833,-0.204860029,-0.8849338509410872,lgFu_train
2863,-1.301029987,-0.950398898008862,lgFu_train
2871,-2.903039612,-2.379900800723444,lgFu_train
2882,-0.494850028,-0.6694726194597421,lgFu_train
2895,-1.130292948,-1.0654196869159687,lgFu_train
2900,-0.201349355,-0.28541905075528035,lgFu_train
2913,-1.602059991,-1.1758321487037646,lgFu_train
2914,-1.233587153,-1.4230568115656335,lgFu_train
2943,-1.778272583,-1.1818491745932767,lgFu_train
2952,-0.958607315,-1.069925296056895,lgFu_train
