compound_id,rel_log2,abs_log2,fe_cmax_rel,fe_cmax_abs,fe_auc_rel,fe_auc_abs,delta_tmax,time_within_2fold,cmax_within_2fold,auc_within_2fold,time_within_3fold,cmax_within_3fold,auc_within_3fold,time_within_5fold,cmax_within_5fold,auc_within_5fold,time_within_10fold,cmax_within_10fold,auc_within_10fold
52,0.5009016073970991,0.5108447444225763,-0.06960195917834124,0.06960195917834124,0.812520838146588,0.812520838146588,0.0,0.8571428571428571,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172,0.38621110794195346,0.4047710105694155,-0.11135941576477257,0.11135941576477257,0.2746704130633535,0.2746704130633535,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,-0.2672248309617919,0.9521161177172455,-3.1069879450440454,3.1069879450440454,0.1000335291708554,0.1000335291708554,0.0,0.6470588235294118,0.0,1.0,0.8235294117647058,0.0,1.0,0.9411764705882353,0.0,1.0,1.0,1.0,1.0
184,0.3543122677191736,0.3589923377953828,0.2331030106586868,0.2331030106586868,0.2990825089443726,0.2990825089443726,-0.18925379999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,-0.7869306908168117,0.8221368324380619,-0.3217006114465975,0.3217006114465975,-0.5343246682336485,0.5343246682336485,0.0,0.6363636363636364,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308,0.6173273273924166,0.8531605158999735,-1.3745436445566248,1.3745436445566248,0.8476973142708988,0.8476973142708988,0.0,0.46153846153846156,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,0.6450798514184035,1.3031455678192825,-1.0353379095026347,1.0353379095026347,1.792731216987881,1.792731216987881,142.2,0.7142857142857143,0.0,0.0,0.7142857142857143,1.0,0.0,0.8571428571428571,1.0,1.0,0.9285714285714286,1.0,1.0
332,-0.4645819746727142,0.8679159293070869,-0.8828777536904856,0.8828777536904856,0.3326760475253509,0.3326760475253509,0.21881,0.7777777777777778,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
366,0.3078131339892373,0.9288145132231208,-0.3360876586663756,0.3360876586663756,0.8350133664552308,0.8350133664552308,0.7575758,0.75,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0
394,-0.8966538496967145,0.8966538496967145,-2.0486913553489217,2.0486913553489217,-0.7795492961936685,0.7795492961936685,0.0,0.625,0.0,1.0,0.8125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
413,1.0860366114743452,2.028011733610947,-2.0452779709814575,2.0452779709814575,0.09487677177871584,0.09487677177871584,0.44642859999999995,0.2,0.0,1.0,0.4,0.0,1.0,0.55,1.0,1.0,0.8666666666666667,1.0,1.0
471,-1.8643974601667233,1.8643974601667233,-0.5361537295477364,0.5361537295477364,-1.2284438451088286,1.2284438451088286,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.625,1.0,1.0,0.75,1.0,1.0
488,0.8274668938769695,0.9528625030420186,-0.6445272134008416,0.6445272134008416,1.0372990245770195,1.0372990245770195,0.0,0.8333333333333334,1.0,0.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,0.9444444444444444,1.0,1.0
637,0.29681623672217367,0.3659388072112369,-0.3110515672007845,0.3110515672007845,0.2050463488724296,0.2050463488724296,0.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
674,-0.42364776808889054,1.0359582898238158,-1.4925733890917763,1.4925733890917763,-0.03907988377950883,0.03907988377950883,0.0,0.6428571428571429,0.0,1.0,0.7142857142857143,1.0,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,1.0
703,0.5245858303985826,0.6228150630133809,0.34964599488743475,0.34964599488743475,0.5783986559899169,0.5783986559899169,-0.05542730000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
739,-0.0017189375915098366,0.24654475255486705,-1.0959827447678214,1.0959827447678214,0.18330351519038535,0.18330351519038535,-0.1002012,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
781,-2.276152693937215,2.276152693937215,-0.46793081977639317,0.46793081977639317,-0.7719021980514654,0.7719021980514654,0.0,0.4375,1.0,1.0,0.5,1.0,1.0,0.5625,1.0,1.0,0.6875,1.0,1.0
787,-1.835914978959235,1.835914978959235,-1.043359893818435,1.043359893818435,-0.9318548667752748,0.9318548667752748,0.0,0.45454545454545453,0.0,1.0,0.6363636363636364,1.0,1.0,0.6363636363636364,1.0,1.0,0.8181818181818182,1.0,1.0
800,0.8217461498598023,0.8217461498598023,0.062437685939479085,0.062437685939479085,0.9737603800773528,0.9737603800773528,0.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
