PUBCHEM_CID,Actual,Predicted,Dataset
681,0.597036665,0.027363156859179,lgCL_test
1676,-0.619788758,-0.4776998943135336,lgCL_test
1978,-0.22184875,-0.5699574413611492,lgCL_test
2099,-0.282329497,-0.3899900776723156,lgCL_test
2141,0.264581729,-0.8360884181647468,lgCL_test
2165,1.114610984,-0.3491230294239102,lgCL_test
2179,-0.588380294,-1.11441550669264,lgCL_test
2381,-0.142667504,-0.5855693740515722,lgCL_test
2441,-1.514278574,-1.7248199733084586,lgCL_test
2471,-0.823908741,-0.9554888300916792,lgCL_test
2541,-1.653647026,-0.8340920881458336,lgCL_test
2708,-0.774690718,-0.2936703597060849,lgCL_test
2756,-0.313363731,-0.2073842469740486,lgCL_test
2764,-0.302770657,-0.5221965888981749,lgCL_test
2802,-1.277366077,-1.616776291991214,lgCL_test
2907,-1.180456064,-0.9986130521369088,lgCL_test
2942,-0.806875402,-0.6895475841445885,lgCL_test
3019,-2.443697499,-1.388561773469844,lgCL_test
3151,-0.244125144,-0.5470072774783991,lgCL_test
3157,-1.017728767,-0.9360618692318542,lgCL_test
3168,-0.271483895,-0.4464025769577602,lgCL_test
3229,-0.48945499,-0.4973121150611944,lgCL_test
3306,-0.075720714,-0.7855931787733806,lgCL_test
3325,-0.402304814,-0.642143748784913,lgCL_test
3343,0.240549248,0.0906379996463653,lgCL_test
3356,-0.53165267,-0.7086559427952444,lgCL_test
3357,-0.841637508,-0.915886743943802,lgCL_test
3365,-1.730487056,-1.079509465103982,lgCL_test
3446,-0.991399828,-1.0093621299812972,lgCL_test
3478,-1.473660723,-0.9550393210317148,lgCL_test
3519,-0.568636236,-0.8967617710763843,lgCL_test
3559,-0.329754147,-0.2151982306292034,lgCL_test
3676,-0.017728767,-0.3980865152860502,lgCL_test
3749,-0.860120914,-0.7824215684736777,lgCL_test
3779,0.526339277,0.0249045701181278,lgCL_test
3822,-0.395773947,-0.6695797466258812,lgCL_test
3869,0.139879086,-0.2543336927597908,lgCL_test
3883,-0.578396073,-0.7889866690533944,lgCL_test
3961,-0.308034897,-0.8994856181919008,lgCL_test
4030,-0.045757491,-0.8756964082557781,lgCL_test
4062,-0.389339837,-0.5600836976090069,lgCL_test
4197,-0.42945706,-0.7319328407992942,lgCL_test
4212,-0.324221658,-0.4647061629779184,lgCL_test
4411,-0.759450752,-0.2322421516522797,lgCL_test
4440,-0.402304814,-0.2706256755483689,lgCL_test
4506,-1.287350298,-1.3368708381576508,lgCL_test
4583,-0.823908741,-0.6971194847004027,lgCL_test
4594,-0.297569464,-0.7881056636844774,lgCL_test
4634,-0.514278574,-0.453268664963136,lgCL_test
4679,-0.879426069,-0.8367204067550036,lgCL_test
4831,-0.76853041,-0.2575284813011702,lgCL_test
4906,0.240549248,-0.2375588226954749,lgCL_test
4919,-1.287350298,-0.3503030091654738,lgCL_test
5029,-0.619788758,-0.68658675177908,lgCL_test
5035,-0.188424994,-0.2877983335750916,lgCL_test
5095,0.255272505,-0.2706604439795543,lgCL_test
5215,-1.48148606,-1.489162553120398,lgCL_test
5253,-0.920818754,-1.0833001692132471,lgCL_test
5291,-0.70333481,-0.2672699067771686,lgCL_test
5329,-1.665546249,-1.6030049088674372,lgCL_test
5339,-1.806875402,-1.4982837509018747,lgCL_test
5344,-1.744727495,-1.3976549271936154,lgCL_test
5358,0.056904851,-0.5004690049220428,lgCL_test
5379,-0.774690718,-0.7733877280041931,lgCL_test
5403,-0.690369833,-0.1850807635520294,lgCL_test
5467,-0.549750892,-0.6331154787212404,lgCL_test
5735,-0.70333481,-0.5791383666278197,lgCL_test
6249,-0.774690718,-0.5163303358877283,lgCL_test
8223,-0.045757491,-0.2357672113292224,lgCL_test
12560,-0.473660723,-0.4503267366431867,lgCL_test
13342,-0.730487056,-0.4805377683536167,lgCL_test
27447,-0.630784143,-0.7232796611763544,lgCL_test
31703,-0.045757491,0.2411317889155082,lgCL_test
33255,-1.272458743,-0.6757186102278689,lgCL_test
33613,-0.70333481,-0.5618020937496607,lgCL_test
37910,-0.075720714,-0.1979059564827719,lgCL_test
